artists,album_name,track_name,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,
Mora;Bad Bunny;Sech,Volando (Remix),Volando - Remix,273474,TRUE,0.659,0.688,9,-4.649,1,0.0673,0.207,0,0.113,0.632,153.979,4,latino,
Iron Maiden,Piece of Mind (2015 Remaster),The Trooper - 2015 Remaster,252733,FALSE,0.285,0.908,9,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,4,hard-rock,
Måneskin,THE LONELIEST,THE LONELIEST,247067,FALSE,0.519,0.595,9,-5.001,1,0.0283,0.00151,0,0.0762,0.237,129.786,4,indie,
Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bury a friend,193143,FALSE,0.905,0.389,9,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4,electro,
Tainy;Bad Bunny;Julieta Venegas,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),207301,FALSE,0.639,0.703,9,-6.33,0,0.0794,0.0889,1.78E-06,0.0865,0.138,169.888,4,reggaeton,
Foster The People,Torches,Pumped Up Kicks,239600,FALSE,0.733,0.71,9,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4,indie,
Bill Withers,Just As I Am,Ain't No Sunshine,125093,FALSE,0.527,0.415,9,-11.451,0,0.122,0.457,1.72E-05,0.117,0.515,78.169,4,funk,
Neil Young,"Eat, Pray, Love",Heart Of Gold,188440,FALSE,0.55,0.525,9,-8.754,1,0.0275,0.288,0.0172,0.106,0.806,171.172,4,singer-songwriter,
AC/DC,High Voltage,T.N.T.,214666,FALSE,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4,hard-rock,
Oasis,(What's The Story) Morning Glory? [Remastered],Wonderwall - Remastered,258773,FALSE,0.378,0.896,9,-4.066,1,0.0407,0.000452,0,0.194,0.469,174.302,4,rock,
6ix9ine;Anuel AA,DUMMY BOY,MALA,206550,TRUE,0.72,0.825,9,-3.627,0,0.0424,0.689,0,0.103,0.789,100.008,4,emo,
Aerosmith,Aerosmith,Dream On,266960,FALSE,0.307,0.433,9,-10.057,1,0.029,0.388,9.08E-05,0.332,0.224,160.9,4,rock,
blackbear,dead,idfc,207026,TRUE,0.718,0.422,9,-9.115,0,0.0621,0.0764,0,0.17,0.455,144.678,4,pop,
Rvfv;Rels B,NASTU,Mi Luz (ft. Rels B),168000,FALSE,0.705,0.526,9,-6.359,1,0.327,0.509,0.000106,0.0742,0.671,200.031,4,latino,
Bad Bunny;Jhayco,DÁKITI,DÁKITI,205090,TRUE,0.731,0.573,9,-10.059,0,0.0544,0.401,5.22E-05,0.113,0.145,109.928,4,reggaeton,
Billie Eilish,Happier Than Ever,Billie Bossa Nova,196730,FALSE,0.895,0.389,9,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,4,electro,
Rvfv;Pablo Mas,NASTU,Mami,168367,FALSE,0.707,0.572,9,-5.378,1,0.157,0.497,4.06E-06,0.126,0.456,98.003,4,latino,
Anuel AA;Romeo Santos,Ella Quiere Beber (Remix),Ella Quiere Beber - Remix,219357,FALSE,0.75,0.665,9,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,4,latino,
Pav Dharia,Na Ja,Na Ja,208000,FALSE,0.772,0.649,9,-6.411,1,0.143,0.0724,0,0.0761,0.824,90.072,4,pop,
El Alfa;Noriel;Trueno,LOS APARATOS,LOS APARATOS,232843,FALSE,0.868,0.878,9,-3.294,1,0.038,0.0509,0.00052,0.0857,0.899,112.987,4,reggaeton,
Feid,Si Te La Encuentras Por Ahí,Si Te La Encuentras Por Ahí,191573,FALSE,0.743,0.576,9,-3.552,0,0.076,0.151,5.87E-05,0.128,0.455,171.945,4,latino,
blink-182,blink-182,I Miss You,227250,FALSE,0.423,0.714,9,-8.295,1,0.045,0.00113,6.28E-06,0.0855,0.593,110.017,4,punk-rock,
OneRepublic,Dreaming Out Loud,Apologize,208106,FALSE,0.593,0.74,9,-6.12,1,0.0339,0.363,2.22E-05,0.102,0.502,118.008,4,rock,
Beach Bunny,Prom Queen,Prom Queen,136562,FALSE,0.528,0.797,9,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,4,indie-pop,
KALEO,A/B,Way down We Go,213706,FALSE,0.489,0.505,9,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4,rock,
Bad Bunny;Jhay Cortez,EL ÚLTIMO TOUR DEL MUNDO,DÁKITI,205090,TRUE,0.731,0.573,9,-10.059,0,0.0544,0.401,5.22E-05,0.113,0.145,109.928,4,latin,
Slipknot,All Hope Is Gone (10th Anniversary),Psychosocial,284120,FALSE,0.568,0.981,9,-3.889,1,0.0887,0.00269,0.00275,0.0243,0.307,135.146,4,alternative,
Kendrick Lamar;Blxst;Amanda Reifer,Mr. Morale & The Big Steppers,Die Hard,239026,TRUE,0.775,0.736,9,-8.072,0,0.247,0.319,0.00116,0.127,0.362,100.988,4,hip-hop,
Clairo,Flaming Hot Cheetos,Flaming Hot Cheetos,123884,FALSE,0.817,0.551,9,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,4,indie,
Wiz Khalifa;Charlie Puth,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),229525,FALSE,0.689,0.481,9,-7.503,1,0.0815,0.369,1.03E-06,0.0649,0.283,80.025,4,dance,
Jason Derulo,Acapulco,Acapulco,139672,FALSE,0.774,0.792,9,-4.021,1,0.0523,0.051,0,0.155,0.507,122.062,4,dance,
R.E.M.,Out Of Time (25th Anniversary Edition),Losing My Religion,268426,FALSE,0.666,0.855,9,-5.051,0,0.0295,0.179,1.20E-06,0.0987,0.803,125.639,4,indie-pop,
John Lennon,Imagine,Imagine - Remastered 2010,187866,FALSE,0.547,0.257,9,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4,rock,
The Beatles,Let It Be (Remastered),Let It Be - Remastered 2009,243026,FALSE,0.443,0.403,9,-8.339,1,0.0322,0.631,0,0.111,0.41,143.462,4,british,
Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Heart-Shaped Box,281160,FALSE,0.256,0.641,9,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,grunge,
Mac DeMarco,Salad Days,Chamber Of Reflection,231723,FALSE,0.538,0.557,9,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,4,edm,
Harry Styles,Fine Line,Watermelon Sugar,174000,FALSE,0.548,0.816,9,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4,pop,
NEIKED;Mae Muller;Polo G,Better Days (NEIKED x Mae Muller x Polo G),Better Days (NEIKED x Mae Muller x Polo G),160656,FALSE,0.717,0.671,9,-5.077,0,0.0337,0.0018,2.54E-06,0.0921,0.699,110.054,4,house,
Survivor,Eye Of The Tiger,Eye of the Tiger,243773,FALSE,0.815,0.438,9,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,4,rock,
Dynoro;Gigi D'Agostino,In My Mind,In My Mind,184560,FALSE,0.694,0.77,9,-5.335,1,0.149,0.176,1.10E-05,0.118,0.163,125.905,4,edm,
Green Day,Greatest Hits: God's Favorite Band,Boulevard of Broken Dreams,262333,TRUE,0.496,0.682,9,-4.095,1,0.0294,0.00552,2.94E-05,0.0589,0.474,167.06,4,punk,
Beendo Z,L'Élu,Pas bête,143525,TRUE,0.734,0.532,9,-9.038,0,0.102,0.361,0,0.105,0.491,138.043,4,french,
Otis Redding,The Dock of the Bay (Mono),(Sittin' On) the Dock of the Bay,163755,FALSE,0.769,0.367,9,-11.226,1,0.0312,0.684,1.62E-05,0.081,0.535,103.621,4,soul,
Bad Bunny,Un Verano Sin Ti,Moscow Mule,245939,TRUE,0.804,0.674,9,-5.453,0,0.0333,0.294,1.18E-06,0.115,0.292,99.968,4,latino,
Clean Bandit;Zara Larsson,What Is Love? (Deluxe Edition),Symphony (feat. Zara Larsson),212733,FALSE,0.715,0.605,9,-5.128,0,0.0428,0.239,1.41E-05,0.189,0.454,122.956,4,dance,
MEDUZA;Goodboys,Piece Of Your Heart,Piece Of Your Heart,152913,FALSE,0.677,0.744,9,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4,electro,
Melanie Martinez,Cry Baby (Deluxe Edition),Cake,199681,FALSE,0.518,0.655,9,-6.255,1,0.0826,0.381,0,0.271,0.29,156.992,4,electro,
Beach Weather,Chit Chat,"Sex, Drugs, Etc.",196784,FALSE,0.572,0.839,9,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,4,rock,
Hollow Coves,Wanderlust,Coastline,233973,FALSE,0.67,0.496,9,-11.23,1,0.0277,0.627,0.00319,0.0584,0.427,100.17,4,indie,
Joel Corry;David Guetta;Bryson Tiller,What Would You Do?,What Would You Do?,174215,FALSE,0.687,0.895,9,-2.983,1,0.0474,0.149,0.00592,0.121,0.686,124.041,4,edm,
BLACKPINK,BORN PINK,Hard to Love,162569,TRUE,0.647,0.723,9,-6.214,1,0.0491,0.00503,0,0.176,0.443,105.001,4,k-pop,
J Balvin;Skrillex,In Da Getto,In Da Getto,131065,FALSE,0.915,0.72,9,-3.126,1,0.0459,0.025,1.42E-05,0.0942,0.631,126.986,4,latin,
Alec Benjamin,(Un)Commentary,Devil Doesn’t Bargain,163613,FALSE,0.448,0.606,9,-4.565,1,0.0609,0.577,0,0.217,0.483,121.15,4,electro,
MGMT,Oracular Spectacular,Kids,302840,FALSE,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,4,alternative,
Stephen Sanchez,Until I Found You (Piano Version),Until I Found You - Piano Version,184895,FALSE,0.603,0.148,9,-10.449,1,0.0279,0.927,0,0.101,0.228,95.451,3,songwriter,
Jack Harlow,Come Home The Kids Miss You,First Class,173947,TRUE,0.902,0.582,9,-5.902,0,0.109,0.111,3.18E-06,0.111,0.332,107.005,4,k-pop,
XXXTENTACION,?,Hope,110886,TRUE,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4,emo,
Rage Against The Machine,Evil Empire,Bulls On Parade,229466,TRUE,0.412,0.919,9,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,4,alt-rock,
Avicii;Sandro Cavazza,AVĪCI (01),Without You (feat. Sandro Cavazza),181672,TRUE,0.662,0.858,9,-4.844,1,0.0428,0.00163,0,0.0456,0.295,133.993,4,edm,
The Cure,Wish,Friday I'm In Love,215160,FALSE,0.526,0.763,9,-12.663,0,0.0341,0.00126,6.75E-05,0.359,0.514,136.205,4,punk,
Wisin & Yandel;ROSALÍA,La Última Misión,Besos Moja2,229064,FALSE,0.736,0.727,9,-4.642,0,0.0571,0.0584,1.91E-06,0.0976,0.644,94.048,4,reggaeton,
Crystal Castles,(III),Transgender,184760,FALSE,0.522,0.914,9,-8.285,1,0.0379,0.000164,0.847,0.24,0.0364,137.939,3,hardcore,
Bad Bunny,Un Verano Sin Ti,Me Fui de Vacaciones,180929,FALSE,0.714,0.645,9,-5.493,1,0.0514,0.229,0.00083,0.0942,0.434,85.046,4,latino,
Billie Eilish,Therefore I Am,Therefore I Am,174321,FALSE,0.889,0.34,9,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4,electro,
Maluma,11:11,11:00 PM,175733,FALSE,0.777,0.712,9,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,4,reggae,
Tiësto,Baila Conmigo,Baila Conmigo,146249,FALSE,0.652,0.855,9,-6.411,1,0.0775,0.00658,0.409,0.341,0.0834,127.964,4,edm,
Lil Tjay;6LACK,Destined 2 Win,Calling My Phone,205458,TRUE,0.907,0.393,9,-7.636,0,0.0539,0.451,1.35E-06,0.135,0.202,104.949,4,r-n-b,
Becky G;KAROL G,ESQUEMAS,MAMIII,226093,FALSE,0.836,0.703,9,-3.554,0,0.0657,0.0845,0,0.138,0.902,94.048,4,reggae,
Tove Lo,2 Die 4,2 Die 4,185875,FALSE,0.816,0.8,9,-5.705,0,0.0733,0.0283,6.03E-05,0.129,0.534,118.014,4,synth-pop,
Tiësto,The Business,The Business,164000,FALSE,0.798,0.62,9,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,trance,
Bon Jovi,Crush,It's My Life,224493,FALSE,0.551,0.913,9,-4.063,0,0.0466,0.0263,1.35E-05,0.347,0.544,119.992,4,metal,
Peter Bjorn and John,Writer's Block,Young Folks,276693,FALSE,0.699,0.812,9,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,4,r-n-b,
Luar La L,L3tra,Caile,141340,TRUE,0.704,0.756,9,-4.948,1,0.448,0.298,3.75E-06,0.0852,0.461,121.737,3,latin,
LeeHi,4 ONLY,ONLY,240906,FALSE,0.536,0.296,9,-7.451,1,0.0346,0.892,0,0.0873,0.151,122.907,3,k-pop,
Jay Sean;Lil Wayne,All Or Nothing,Down,212506,FALSE,0.727,0.68,9,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,4,dance,
Bruce Springsteen,Born In The U.S.A.,Born in the U.S.A.,278680,FALSE,0.398,0.952,9,-6.042,1,0.061,0.000373,7.75E-05,0.1,0.584,122.093,4,singer-songwriter,
Ozuna;Manuel Turizo,Aura,Vaina Loca,176133,FALSE,0.754,0.805,9,-4.249,1,0.0752,0.315,0,0.203,0.555,93.982,4,reggaeton,
J. Cole,2014 Forest Hills Drive,No Role Modelz,292799,TRUE,0.69,0.521,9,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,4,hip-hop,
Luniz;Michael Marshall,Operation Stackola,I Got 5 On It,253533,FALSE,0.6,0.706,9,-7.899,0,0.361,0.209,0,0.125,0.58,173.926,4,funk,
Katy Perry,Smile,Harleys In Hawaii,185480,FALSE,0.721,0.751,9,-6.203,0,0.125,0.162,6.59E-06,0.118,0.738,140.095,4,pop,
benny blanco;BTS;Snoop Dogg,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),172714,FALSE,0.762,0.861,9,-3.296,1,0.0955,0.0185,0,0.264,0.955,120.048,4,pop,
Jhayco;Bad Bunny,CÓMO SE SIENTE (Remix),CÓMO SE SIENTE - Remix,227520,TRUE,0.807,0.606,9,-8.871,0,0.088,0.0946,0,0.119,0.304,92.988,4,latino,
347aidan,TROUBLED MEMORIES!,MEMORIES!,137806,FALSE,0.835,0.381,9,-6.121,1,0.342,0.757,4.59E-06,0.121,0.31,154.973,4,sad,
Alesso;Zara Larsson,Words (feat. Zara Larsson),Words (feat. Zara Larsson),142677,FALSE,0.739,0.586,9,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,4,house,
Marshmello;CHVRCHES,Here With Me,Here With Me,156346,FALSE,0.791,0.565,9,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,4,progressive-house,
Charlie Puth;Jung Kook;BTS,Left and Right (Feat. Jung Kook of BTS),Left and Right (Feat. Jung Kook of BTS),154486,FALSE,0.881,0.592,9,-4.898,1,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,4,dance,
Alesso;Zara Larsson,Words (feat. Zara Larsson),Words (feat. Zara Larsson),142677,FALSE,0.739,0.586,9,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,4,electro,
Akhil Sachdeva;Mansheel Gujral,"Channa Ve (From ""Bhoot - Part One: The Haunted Ship"")",Channa Ve,211578,FALSE,0.676,0.696,9,-6.68,1,0.0452,0.666,0,0.0931,0.606,94.945,4,pop,
Green Day,American Idiot,Wake Me up When September Ends,285653,FALSE,0.546,0.814,9,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,4,punk,
Jonas Blue;Why Don't We,Don’t Wake Me Up,Don’t Wake Me Up,188894,FALSE,0.621,0.747,9,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,4,edm,
Bon Jovi,Cross Road,Always,353026,FALSE,0.383,0.659,9,-5.558,1,0.0312,0.117,0,0.0778,0.327,140.795,4,metal,
DJ Snake;Bipolar Sunshine,Encore,Middle,220573,FALSE,0.583,0.695,9,-5.336,1,0.0423,0.0141,0,0.0527,0.224,104.879,4,edm,
Jimmy Eat World,Bleed American,The Middle,165853,FALSE,0.643,0.849,9,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,4,emo,
Katy Perry,Teenage Dream,The One That Got Away,227333,FALSE,0.691,0.795,9,-4.021,0,0.0355,0.000812,1.02E-06,0.156,0.876,133.971,4,dance,
Radiohead,Pablo Honey,Creep,238640,TRUE,0.515,0.43,9,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,indie,
Mike Posner;Gigamesh,31 Minutes to Takeoff,Cooler Than Me - Single Mix,213293,FALSE,0.768,0.82,9,-4.63,0,0.0474,0.179,0,0.689,0.625,129.965,4,edm,
Bee Gees,Greatest,How Deep Is Your Love,245200,FALSE,0.633,0.357,9,-9.366,0,0.0264,0.105,0,0.133,0.674,104.938,4,disco,
Anuel AA;Daddy Yankee;KAROL G;J Balvin;Ozuna,China,China,301714,FALSE,0.786,0.808,9,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,4,reggae,
AC/DC,The Razors Edge,Thunderstruck,292880,FALSE,0.502,0.89,9,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4,hard-rock,
Jasleen Royal;B Praak;Romy;Anvita Dutt,"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",228855,FALSE,0.603,0.573,9,-5.843,1,0.0502,0.478,0,0.0971,0.236,82.941,4,songwriter,
Jennifer Lopez;Pitbull,Love?,On The Floor,284866,FALSE,0.73,0.777,9,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130,4,pop,
Doja Cat,Hot Pink,Say So,237893,TRUE,0.787,0.673,9,-4.583,0,0.159,0.264,3.35E-06,0.0904,0.779,110.962,4,dance,
Fall Out Boy,American Beauty/American Psycho,Centuries,228360,FALSE,0.393,0.858,9,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.042,4,emo,
Rammstein,Sehnsucht,Du hast,234226,FALSE,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,4,german,
The Offspring,Smash,Self Esteem,257826,FALSE,0.488,0.862,9,-7.595,1,0.0476,0.0204,0,0.359,0.706,104.56,4,punk-rock,
Bad Bunny;Jhayco,Un Verano Sin Ti,Tarot,237894,TRUE,0.795,0.684,9,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,4,reggae,
Snow Patrol,Eyes Open,Chasing Cars,267960,FALSE,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47E-05,0.132,0.144,104.011,4,rock,
MEDUZA;Goodboys,Piece Of Your Heart,Piece Of Your Heart,152913,FALSE,0.677,0.744,9,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4,house,
The Red Jumpsuit Apparatus,Don't You Fake It,Face Down,192000,FALSE,0.545,0.932,9,-2.189,0,0.0399,0.000665,0,0.127,0.464,92.956,4,punk-rock,
Foo Fighters,The Colour And The Shape,My Hero,260026,FALSE,0.398,0.927,9,-4.212,1,0.0567,6.20E-05,0.000177,0.0575,0.311,77.106,4,metal,
Armani White,BILLIE EILISH.,BILLIE EILISH.,99282,TRUE,0.9,0.509,9,-6.647,1,0.257,0.115,1.67E-06,0.0937,0.765,100.007,4,indie,
Farruko,Pepas,Pepas,287120,TRUE,0.762,0.766,9,-3.955,1,0.0343,0.00776,6.98E-05,0.128,0.442,130.001,4,reggae,
Jeremy Zucker,"summer,",comethru,181613,FALSE,0.795,0.178,9,-11.991,1,0.0574,0.607,0,0.623,0.608,93.982,4,pop,
Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),Killing In The Name,313573,TRUE,0.466,0.833,9,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,4,metal,
Bad Bunny;Jhay Cortez,EL ÚLTIMO TOUR DEL MUNDO,DÁKITI,205090,TRUE,0.731,0.573,9,-10.059,0,0.0544,0.401,5.22E-05,0.113,0.145,109.928,4,latino,
Bad Bunny,Un Verano Sin Ti,Me Fui de Vacaciones,180929,FALSE,0.714,0.645,9,-5.493,1,0.0514,0.229,0.00083,0.0942,0.434,85.046,4,reggaeton,
Still Woozy,Goodie Bag,Goodie Bag,146390,TRUE,0.739,0.522,9,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,4,indie-pop,
Wallows;Clairo,Nothing Happens,Are You Bored Yet? (feat. Clairo),178000,FALSE,0.682,0.683,9,-6.444,0,0.0287,0.156,2.32E-05,0.273,0.64,120.023,4,indie,
Mora;Feid,MICRODOSIS,LA INOCENTE,202173,TRUE,0.757,0.789,9,-3.46,0,0.0583,0.307,0,0.0717,0.464,91.911,4,latino,
The Monkees,More of The Monkees (Deluxe Edition),I'm a Believer - 2006 Remaster,167373,FALSE,0.526,0.775,9,-6.05,1,0.0352,0.707,2.05E-05,0.217,0.962,80.106,4,singer-songwriter,
Ghost,[MESSAGE FROM THE CLERGY],Mary On A Cross,244804,FALSE,0.467,0.9,9,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,hard-rock,
Avicii,The Days / Nights,The Nights,176658,FALSE,0.527,0.835,9,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,4,dance,
Evanescence,Fallen,Bring Me To Life,235893,FALSE,0.331,0.943,9,-3.188,0,0.0698,0.00721,2.06E-06,0.242,0.296,94.612,4,alternative,
Labrinth,Euphoria (Original Score from the HBO Series),When I R.I.P.,174567,TRUE,0.417,0.551,9,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,4,indie-pop,
The Weeknd;Daft Punk,Starboy,Starboy,230453,TRUE,0.679,0.587,9,-7.015,1,0.276,0.141,6.35E-06,0.137,0.486,186.003,4,pop,
The Kid LAROI;Justin Bieber,STAY (with Justin Bieber),STAY (with Justin Bieber),141805,TRUE,0.591,0.764,9,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4,pop,
Bad Bunny,YHLQMDLG,Yo Perreo Sola,172127,FALSE,0.86,0.758,9,-5.16,1,0.0695,0.021,6.54E-05,0.344,0.453,97.014,4,reggaeton,
ITZY,CRAZY IN LOVE,LOCO,191462,FALSE,0.759,0.886,9,-3.067,1,0.187,0.0103,2.04E-05,0.342,0.489,102.065,4,k-pop,
The Walters,I Love You So,I Love You So,160239,FALSE,0.575,0.648,9,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,4,indie,
Kenny Loggins,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins","Danger Zone - From ""Top Gun"" Original Soundtrack",215133,FALSE,0.544,0.897,9,-6.056,0,0.0471,0.241,0,0.13,0.647,157.17,4,rock,
Aimer,残響散歌,残響散歌,184893,FALSE,0.367,0.896,9,-4.002,1,0.091,0.000627,0,0.207,0.38,170.863,4,rock,
Doja Cat,Planet Her,Woman,172626,TRUE,0.824,0.764,9,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4,pop,
Morgan Wallen,You Proof,You Proof,157477,FALSE,0.731,0.85,9,-4.913,1,0.0336,0.252,0,0.605,0.644,119.706,4,country,
Eric Prydz,Call on Me (Radio Mix),Call on Me - Radio Mix,171360,FALSE,0.597,0.837,9,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,4,disco,
XXXTENTACION,?,the remedy for a broken heart (why am I so in love),160184,TRUE,0.699,0.304,9,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,4,emo,
GAYLE,abcdefu,abcdefu,168601,TRUE,0.695,0.54,9,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,4,alternative,
Queen,Bohemian Rhapsody (The Original Soundtrack),Bohemian Rhapsody,354947,FALSE,0.39,0.397,9,-9.963,0,0.0513,0.287,0,0.207,0.246,144.031,4,rock,
Öwnboss;Sevek,Move Your Body,Move Your Body,157444,FALSE,0.848,0.821,9,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,4,brazil,
Cheriimoya;Sierra Kidd,"Living Life, In The Night","Living Life, In The Night",122517,TRUE,0.624,0.499,9,-9.962,0,0.0495,0.82,0,0.12,0.298,143.249,4,sad,
One Direction,Made In The A.M. (Deluxe Edition),Drag Me Down,192120,FALSE,0.73,0.703,9,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,4,pop,
Jubël;NEIMY,Dancing In The Moonlight (feat. NEIMY),Dancing In The Moonlight (feat. NEIMY),164009,FALSE,0.659,0.615,9,-5.865,0,0.0644,0.27,0,0.187,0.193,119.843,4,swedish,
Nirvana,Nevermind (Remastered),Smells Like Teen Spirit,301920,FALSE,0.502,0.912,9,-4.556,1,0.0564,2.55E-05,0.000173,0.106,0.72,116.761,4,rock,
The Offspring,"Rise And Fall, Rage And Grace","You're Gonna Go Far, Kid",177826,TRUE,0.55,0.917,9,-3.159,1,0.0638,0.00428,0,0.197,0.601,126.115,4,alt-rock,
Europe,The Final Countdown (Expanded Edition),The Final Countdown,310333,FALSE,0.529,0.843,9,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4,metal,
Marshmello;Demi Lovato,OK Not To Be OK,OK Not To Be OK,159862,FALSE,0.743,0.837,9,-5.025,0,0.0649,0.0172,0,0.0743,0.263,103.072,4,house,
Evanescence,Fallen,Bring Me To Life,235893,FALSE,0.331,0.943,9,-3.188,0,0.0698,0.00721,2.06E-06,0.242,0.296,94.612,4,metal,
James Hype;Miggy Dela Rosa;Lazza,Ferrari (Remix),Ferrari - Remix,172000,FALSE,0.818,0.728,9,-5.705,0,0.0724,0.0985,0,0.0917,0.597,124.974,4,groove,
Bee Gees,How Can You Mend A Broken Heart,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",241093,FALSE,0.594,0.5,9,-5.586,0,0.0255,0.076,9.86E-05,0.184,0.537,104.996,4,disco,
Far East Movement;The Cataracs;DEV,Free Wired,Like A G6,216893,FALSE,0.435,0.837,9,-8.126,1,0.449,0.00676,0,0.117,0.778,124.913,4,edm,
Ellie Goulding,Delirium (Deluxe),"Love Me Like You Do - From ""Fifty Shades Of Grey""",252534,FALSE,0.262,0.606,9,-6.646,1,0.0484,0.247,0,0.125,0.275,189.857,4,dance,
Stephen Sanchez,Easy On My Eyes,Until I Found You,176666,FALSE,0.346,0.5,9,-6.097,1,0.0388,0.757,0,0.189,0.191,202.466,3,singer-songwriter,
Anirudh Ravichander;Anthony Daasan,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")","Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",209032,FALSE,0.827,0.717,9,-7.755,0,0.111,0.0908,0.000523,0.0511,0.772,123.987,4,hip-hop,
Anne-Marie,Speak Your Mind (Deluxe),2002,186986,FALSE,0.697,0.683,9,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,4,pop,
Bad Bunny;Chencho Corleone,Un Verano Sin Ti,Me Porto Bonito,178567,TRUE,0.911,0.712,9,-5.105,0,0.0817,0.0901,2.68E-05,0.0933,0.425,92.005,4,latino,
Guns N' Roses,Appetite For Destruction,Welcome To The Jungle,272026,TRUE,0.447,0.954,9,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,4,metal,
Mora;Sech,MICRODOSIS,TUS LÁGRIMAS,174482,TRUE,0.683,0.714,9,-4.898,1,0.252,0.181,1.00E-06,0.111,0.448,173.963,4,latino,
Imagine Dragons;JID;Arcane;League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Enemy (with JID) - from the series Arcane League of Legends,173381,FALSE,0.728,0.783,9,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,4,rock,
